8,325,1020,1
24,159,149,1
31,401,685,0
40,3,2,1
8,134,349,1
43,159,353,0
28,50,163,1
26,220,683,0
1,142,107,0
41,534,1413,0
43,188,434,0
34,237,430,0
44,363,360,1
33,347,110,0
12,490,493,0
26,593,387,0
22,687,487,1
28,450,668,0
37,471,750,1
24,643,331,0
13,131,264,1
34,196,181,1
5,9,15,1
31,315,536,1
28,83,262,1
18,229,545,1
3,2,555,0
3,228,90,0
30,276,543,1
17,179,16,0
15,196,318,1
44,210,218,0
22,357,574,0
23,479,229,0
34,221,217,1
9,454,311,1
22,1012,435,0
30,175,307,1
23,1877,2232,1
6,75,73,1
9,444,851,0
1,28,115,0
44,295,139,0
13,519,769,1
12,17,936,0
26,14,51,1
23,1270,1516,1
2,125,1077,0
14,106,122,1
26,425,553,1
31,644,1155,1
24,1372,1429,1
38,47,109,1
8,87,856,0
22,668,467,1
22,240,265,0
13,513,753,1
2,151,530,0
28,345,732,1
28,660,933,1
31,614,1099,1
37,363,223,0
24,1680,1766,1
13,128,236,0
7,339,2198,1
7,10,224,0
30,191,320,1
35,226,651,0
23,1745,933,0
40,110,101,1
35,141,329,1
23,1073,1234,1
5,203,457,1
26,531,748,0
22,909,731,1
33,92,80,1
33,25,86,0
37,162,208,1
23,564,486,1
44,26,273,0
24,822,927,1
41,159,1216,0
24,542,1508,0
23,575,1480,0
44,165,199,0
35,72,146,1
27,49,356,0
23,944,1902,0
2,430,1012,1
15,284,410,1
23,1338,1103,0
31,536,1020,1
41,60,658,0
31,388,930,0
41,1004,1269,1
13,444,673,1
34,215,208,1
9,38,71,0
24,792,887,1
8,74,18,0
25,113,341,0
36,8,19,1
31,34,35,1
29,57,190,0
23,1121,2165,0
41,1231,1404,1
31,565,1053,1
26,120,269,1
24,589,878,0
12,297,684,1
23,1688,1069,0
5,162,398,1
24,641,680,1
31,445,460,0
34,156,588,0
30,308,291,0
18,67,160,1
3,250,476,1
23,1699,1401,0
32,195,328,0
24,123,115,1
3,248,571,0
33,29,191,0
5,179,206,0
23,914,1035,1
33,289,410,0
7,65,185,1
28,172,205,0
6,56,935,0
35,432,276,0
13,21,300,0
7,325,2168,1
41,193,920,0
35,43,103,1
15,396,540,1
22,556,388,1
41,600,877,0
44,282,271,1
24,650,713,1
35,160,398,1
41,232,205,1
24,1349,385,0
28,606,907,0
22,462,282,1
12,144,747,0
34,204,130,0
31,189,994,0
24,75,54,1
31,40,1215,0
1,207,140,0
9,515,461,1
7,154,698,1
24,752,826,1
6,36,44,1
27,137,337,1
15,356,464,1
18,245,553,1
25,75,73,1
9,81,223,0
30,353,583,0
22,549,384,1
32,3,4,1
8,279,396,0
34,350,461,1
44,120,443,0
24,800,883,1
9,592,760,0
3,277,548,1
13,328,492,1
31,161,940,0
43,168,126,1
37,96,26,0
44,441,455,0
6,302,521,0
19,42,73,1
41,609,663,0
23,653,616,1
6,393,848,1
22,700,502,1
44,436,454,1
11,18,127,0
5,5,286,0
40,114,382,0
31,26,697,0
15,350,251,0
27,85,301,1
24,501,567,1
36,210,356,1
23,88,1873,0
33,323,793,0
30,173,286,1
12,282,642,1
17,139,42,0
44,335,322,1
7,111,1380,0
6,388,834,1
7,24,56,1
23,307,1440,0
37,498,627,0
3,281,604,1
41,538,623,1
23,1835,2245,1
35,304,682,1
44,270,260,1
32,134,188,0
43,315,264,0
23,1376,1661,0
23,917,1027,1
7,162,932,0
41,1340,1103,0
23,1303,892,0
26,333,484,1
42,259,522,0
28,763,951,0
22,483,292,1
23,307,259,1
31,579,1076,1
41,372,377,1
23,903,1824,0
24,1715,237,0
33,66,65,0
23,1402,1659,0
27,197,377,1
28,248,250,0
40,223,33,0
40,127,364,0
8,169,442,1
24,602,645,1
41,766,824,0
33,371,680,1
22,1033,959,1
44,445,243,0
35,466,986,1
22,170,94,1
22,309,162,1
34,241,227,1
15,41,135,1
6,45,380,0
37,501,87,0
34,91,77,1
41,1387,404,0
23,1843,2218,1
6,160,733,0
24,616,665,1
37,350,896,0
6,334,597,0
42,504,220,0
18,58,151,1
34,210,204,1
27,108,299,1
37,152,197,1
30,223,567,0
26,26,99,1
8,154,1322,0
41,1326,1448,1
24,1671,1727,1
24,853,955,1
34,337,817,0
42,215,191,1
28,327,288,0
5,232,488,1
41,296,264,1
22,229,1059,0
23,1261,2125,0
23,1356,260,0
40,255,337,1
44,235,223,1
35,332,583,0
8,313,1138,0
30,532,919,1
16,266,8,0
41,876,1080,0
41,1225,897,0
6,69,730,0
34,470,529,0
23,990,778,0
11,30,150,1
7,4,1071,0
32,191,300,0
22,314,164,1
24,1357,1397,1
33,291,524,0
41,1216,1381,1
26,639,23,0
39,58,7,0
37,250,324,1
35,184,451,1
13,236,592,0
23,1145,1315,1
22,89,66,1
23,199,158,1
2,343,19,0
15,256,369,1
2,335,717,0
22,169,78,0
35,63,123,1
41,190,1194,0
8,409,196,0
41,466,1121,0
31,115,423,0
42,262,234,1
8,56,499,0
13,379,1,0
23,819,918,1
23,978,1120,1
12,57,98,1
37,178,561,0
44,465,465,1
38,61,112,1
27,212,392,1
23,1806,2209,1
23,1241,2055,0
24,575,1713,0
41,74,77,1
9,388,243,1
7,144,621,0
2,233,894,0
37,360,469,1
13,130,94,0
24,745,910,0
17,137,96,1
7,341,1745,0
32,177,263,0
31,547,1032,1
24,1195,1244,1
27,13,107,1
18,137,193,0
38,79,141,1
7,106,502,1
33,404,736,1
24,1388,1408,1
7,45,1043,0
34,249,320,0
30,294,581,1
24,674,726,1
9,411,267,1
44,173,147,1
39,98,184,1
30,379,900,0
30,12,911,0
13,162,295,1
25,13,13,1
44,13,329,0
36,28,76,1
24,421,1772,0
27,41,259,1
31,279,455,1
17,248,341,1
41,447,1166,0
17,232,5,0
32,156,159,0
27,72,54,0
41,341,306,1
15,98,212,0
34,277,298,1
23,397,348,1
44,233,218,1
22,946,763,1
16,13,26,1
23,870,1170,0
24,271,276,1
41,791,827,0
23,813,2225,0
41,1037,1311,1
22,1112,1116,1
37,237,778,0
44,396,44,0
33,78,349,0
35,268,604,1
43,211,247,1
24,381,270,0
43,11,3,1
23,410,372,1
14,88,117,1
7,69,234,1
23,1924,2322,1
23,1204,1435,1
22,805,608,1
34,319,360,1
17,244,329,1
12,328,748,1
41,221,189,1
8,144,375,1
13,212,417,0
2,161,621,0
42,385,410,1
35,143,246,0
1,201,180,1
24,280,280,1
9,72,39,1
40,67,64,1
2,390,917,0
23,567,525,1
24,720,797,1
7,228,188,0
12,234,193,0
22,643,708,0
41,955,1199,1
8,324,1019,1
24,408,424,1
13,410,94,0
40,42,54,0
9,77,793,0
34,163,146,1
8,119,1092,0
37,343,385,0
33,141,146,1
23,349,189,0
28,362,749,1
22,619,426,1
22,249,111,0
9,441,305,1
18,54,500,0
42,144,124,1
9,624,552,0
5,191,363,0
17,242,326,1
42,376,256,0
24,343,345,1
35,123,294,1
34,10,10,1
28,813,457,0
18,69,167,1
7,34,76,1
1,71,11,0
42,388,412,1
41,534,57,0
23,1293,1528,1
3,159,335,1
22,928,824,0
27,50,276,1
18,199,72,0
34,82,64,1
30,225,495,0
41,723,206,0
14,97,120,1
15,201,335,1
12,340,787,1
34,63,43,1
24,687,1256,0
23,1466,2004,0
31,164,208,1
15,140,306,0
41,93,84,1
23,812,1827,0
44,187,373,0
42,511,286,0
23,553,2278,0
25,215,67,0
6,369,820,1
27,104,370,0
12,208,535,1
8,338,1108,1
13,219,764,0
33,113,96,1
41,1425,1497,1
24,149,128,1
22,638,442,1
23,1495,520,0
44,79,134,0
13,161,304,1
42,252,222,1
9,310,271,0
13,48,90,1
34,370,495,0
41,1444,1468,0
22,334,181,1
44,315,121,0
3,153,568,0
7,171,1053,1
24,1126,1195,1
37,431,720,0
6,497,439,0
23,272,222,1
35,312,716,1
30,13,6,1
28,421,492,0
24,1111,1190,1
23,1329,1572,1
28,731,1016,0
24,832,907,1
23,1671,2004,1
24,649,1166,0
23,445,395,1
24,1608,461,0
10,18,131,1
24,1494,379,0
41,537,1463,0
2,384,444,0
43,350,348,0
24,256,255,1
22,1074,246,0
24,1438,255,0
22,985,854,1
44,370,358,1
15,177,305,1
41,431,467,1
33,166,194,1
16,67,17,0
40,60,48,0
13,103,227,1
24,492,818,0
24,709,806,1
42,17,23,1
25,105,26,0
34,481,716,1
24,1114,984,0
18,31,81,1
23,1048,1223,1
23,987,2208,0
22,1094,236,0
23,282,934,0
33,33,216,0
28,438,799,1
23,1472,1736,1
9,643,57,0
24,336,715,0
23,1505,1779,1
13,383,502,0
24,245,244,1
42,554,434,0
30,72,104,1
34,267,285,1
2,43,41,0
1,38,56,1
1,216,188,1
13,366,553,1
30,580,949,1
24,1160,818,0
31,365,673,1
36,94,202,1
33,25,606,0
22,50,48,1
24,649,686,1
25,224,206,1
38,148,180,1
23,614,566,1
37,423,566,1
5,63,568,0
30,115,195,1
7,21,49,1
35,74,147,1
16,98,26,0
23,90,1847,0
23,1462,155,0
9,250,130,1
35,280,632,1
24,780,639,0
37,270,872,0
22,814,605,1
22,603,449,0
37,185,242,1
35,137,327,1
24,60,42,1
31,682,677,0
2,444,1040,1
37,222,286,1
41,679,1002,0
24,52,278,0
28,147,460,1
3,51,486,0
7,88,992,0
25,52,148,0
28,583,876,1
41,310,886,0
44,75,59,0
44,470,257,0
28,439,545,0
24,1438,652,0
31,205,788,0
24,1186,1236,1
28,161,494,1
25,159,170,0
18,212,522,1
41,964,1224,1
23,1003,1148,1
22,433,269,1
2,197,703,0
24,344,346,1
3,226,429,1
28,72,508,0
22,153,232,0
44,420,443,1
23,962,1243,0
24,152,140,1
27,76,512,0
41,785,1251,0
8,273,869,0
34,86,475,0
44,136,8,0
30,337,635,1
5,170,417,1
3,190,521,0
33,185,233,1
40,210,292,1
43,83,344,0
37,375,584,0
23,1858,2273,1
28,214,351,0
2,371,920,1
26,100,327,0
31,379,710,1
3,196,608,0
22,224,120,1
24,1306,1345,1
26,137,538,0
41,96,832,0
2,133,385,0
36,160,291,0
23,1060,622,0
42,307,83,0
2,181,557,1
37,444,639,1
3,117,224,1
1,78,2,0
22,282,984,0
22,748,543,1
8,257,11,0
24,702,776,1
23,1898,2306,1
28,53,183,1
23,1505,1114,0
35,84,190,1
23,718,1740,0
40,156,185,1
23,952,2256,0
23,328,265,1
24,624,57,0
37,9,435,0
27,97,310,1
15,230,362,1
13,517,787,0
22,24,28,1
35,251,259,0
27,184,376,1
22,735,515,1
22,380,315,0
41,1423,1498,1
37,316,392,1
27,190,521,0
23,1166,1047,0
23,1931,351,0
12,86,177,1
26,298,467,1
22,151,161,0
35,462,995,1
37,437,615,1
22,1122,715,0
18,121,17,0
26,631,714,1
42,392,417,1
27,30,10,0
31,56,86,1
33,355,560,0
31,30,1107,0
40,23,72,0
18,68,165,1
41,290,331,0
37,413,558,1
22,723,410,0
40,204,412,0
13,221,652,0
13,70,164,1
25,250,234,1
16,142,423,0
24,835,814,0
24,205,190,1
28,711,802,0
26,330,489,1
3,167,332,1
43,367,49,0
23,122,98,1
25,166,68,0
23,475,433,1
22,228,122,1
23,1108,408,0
31,178,222,1
35,215,989,0
15,272,406,1
24,856,914,1
7,100,465,1
13,48,781,0
13,262,229,0
7,199,1278,1
6,86,106,1
35,150,364,1
24,1100,1143,1
2,147,247,0
40,52,47,1
2,130,392,1
44,618,623,1
41,526,473,0
44,262,326,0
31,405,774,1
7,178,1777,0
23,1189,2070,0
9,317,168,1
37,68,74,1
3,151,457,0
26,319,724,0
42,278,251,1
16,544,9,0
15,238,365,1
26,37,113,1
23,703,643,0
37,408,554,1
24,392,948,0
23,773,2110,0
22,361,1066,0
26,193,377,1
41,929,1184,1
37,44,54,1
12,88,189,1
24,1300,1805,0
2,394,261,0
6,307,732,1
9,491,354,1
19,28,48,0
41,1027,1296,1
31,514,983,1
9,246,131,1
24,1288,1324,1
28,651,918,1
37,268,792,0
34,388,513,0
9,557,596,1
42,166,154,1
43,171,174,0
9,183,481,0
15,402,560,1
31,272,442,1
44,277,150,0
22,727,513,1
9,585,831,1
2,413,571,0
22,531,366,1
28,34,265,0
28,13,834,0
2,271,804,1
35,50,938,0
26,121,772,0
17,172,284,0
28,700,970,1
25,228,210,1
3,292,558,0
30,451,804,1
24,851,945,1
22,58,294,0
30,213,890,0
12,127,524,0
38,157,181,0
41,1070,1327,1
44,545,532,0
41,180,169,1
12,341,747,1
36,76,166,1
35,82,121,0
5,81,128,0
41,1223,1378,1
31,235,345,0
42,549,568,1
7,198,1283,1
35,239,535,1
30,44,669,0
22,673,470,1
34,145,128,1
33,44,36,1
23,843,932,1
9,405,270,1
41,547,626,1
31,288,494,1
23,305,255,1
24,331,680,0
36,58,136,1
41,744,5,0
22,579,402,1
37,123,458,0
41,257,977,0
22,275,629,0
8,36,111,1
23,1187,1388,1
12,42,1009,0
34,36,25,1
42,95,84,1
3,101,197,1
13,198,543,0
28,367,809,0
28,811,1034,1
5,193,465,0
12,203,532,1
35,8,710,0
30,297,585,1
5,255,433,0
24,812,251,0
2,84,292,1
23,137,110,1
7,187,1211,1
28,154,484,1
2,173,658,0
37,243,315,1
7,172,1028,1
42,213,190,1
28,120,393,1
41,598,717,1
35,80,178,1
41,1383,644,0
42,379,403,1
30,579,293,0
40,274,362,1
28,273,673,1
44,622,627,1
26,152,424,0
42,326,318,1
24,1595,350,0
23,365,1836,0
23,483,350,0
43,142,112,0
24,1553,1497,0
43,223,74,0
24,39,1187,0
23,566,524,1
26,570,431,0
44,504,506,1
23,1903,339,0
18,103,555,0
34,403,163,0
23,749,812,1
30,332,765,0
24,599,1460,0
41,1242,892,0
16,92,265,1
15,152,129,0
9,608,85,0
4,39,36,1
24,1024,1282,0
23,1806,2262,0
2,218,728,1
8,234,690,1
40,212,116,0
22,170,1016,0
28,271,655,1
2,414,989,1
29,137,116,0
3,284,611,1
7,209,1339,1
35,610,809,0
23,322,505,0
44,385,388,1
38,130,100,0
15,140,259,1
42,300,269,1
28,645,928,1
37,510,812,1
41,578,289,0
41,61,805,0
37,55,75,1
24,145,1489,0
24,597,1591,0
35,57,820,0
23,1160,1605,0
34,125,642,0
3,164,386,0
30,91,83,0
25,70,70,1
12,359,821,1
33,139,143,1
44,419,439,1
25,132,126,1
23,596,2266,0
13,459,421,0
23,507,812,0
7,73,310,1
28,669,935,1
31,50,74,1
17,242,8,0
23,1705,953,0
24,390,394,1
43,10,174,0
30,77,868,0
22,920,746,1
22,135,104,0
3,260,499,1
18,116,330,1
16,330,486,1
22,961,786,1
30,432,280,0
9,165,991,0
37,160,203,1
37,96,861,0
23,1133,1662,0
30,244,24,0
3,158,610,0
30,232,432,1
24,1492,434,0
34,299,323,1
33,315,581,1
3,5,113,0
36,91,198,1
24,147,1529,0
24,754,841,1
23,1674,2014,1
22,188,97,1
44,132,454,0
37,139,2,0
23,1305,1538,1
23,1031,1211,1
13,52,720,0
35,95,170,0
23,1651,1964,1
31,177,845,0
13,460,695,1
9,427,298,1
23,1022,821,0
23,73,2242,0
24,461,503,1
35,278,624,1
24,1039,1125,1
42,171,151,1
18,259,573,1
23,1595,838,0
24,1299,1769,0
23,911,278,0
40,162,193,1
24,1216,645,0
44,334,319,1
13,29,390,0
15,157,276,1
28,30,124,1
28,514,108,0
41,512,575,1
30,486,9,0
23,1696,2018,1
7,68,231,1
24,654,1450,0
6,137,926,0
34,292,581,0
22,347,1101,0
29,102,144,1
32,99,275,0
22,299,157,1
28,59,200,1
9,178,98,0
24,1585,77,0
29,143,198,1
24,1699,1172,0
30,360,694,1
6,348,773,1
22,288,503,0
7,77,352,1
27,60,14,0
24,1140,984,0
24,316,226,0
23,564,489,0
17,43,233,0
30,217,527,0
6,245,584,1
35,250,551,1
24,130,118,1
24,305,36,0
24,727,1262,0
24,871,953,1
24,435,300,0
29,157,208,1
31,267,884,0
23,1062,1445,0
35,100,219,1
24,1300,1325,1
33,58,50,1
43,89,352,0
8,61,177,1
12,90,197,1
35,23,36,1
35,416,841,0
22,606,414,1
44,572,209,0
23,1341,2297,0
36,117,229,1
23,215,172,1
34,68,48,1
37,342,444,1
23,774,1561,0
23,373,331,1
9,461,38,0
26,146,305,1
13,171,76,0
34,60,42,1
3,287,453,0
34,120,363,0
6,302,713,0
26,178,370,1
5,236,502,0
23,888,1016,1
9,548,268,0
43,24,119,0
27,20,211,1
37,50,134,0
22,629,435,1
24,1079,485,0
36,48,197,0
30,29,17,1
13,214,605,0
40,272,358,1
24,9,5,1
3,230,427,1
19,20,217,0
10,25,135,0
28,160,492,1
22,1062,370,0
23,1375,451,0
24,564,1383,0
35,229,271,0
37,161,37,0
37,411,560,1
22,467,295,1
44,610,148,0
28,230,615,1
24,1388,1604,0
44,368,367,1
31,528,12,0
41,691,1019,0
23,1106,1045,0
24,257,256,1
42,294,273,1
22,428,267,1
27,77,296,1
33,313,587,1
41,1416,1492,1
33,235,179,0
15,14,384,0
29,95,140,1
13,400,590,1
41,327,302,1
24,788,882,1
40,50,40,1
23,1539,1814,1
28,804,862,0
34,291,307,1
13,400,422,0
35,221,513,1
44,176,150,1
44,324,324,0
35,138,335,1
31,450,870,1
24,206,209,1
33,162,186,1
25,66,68,1
24,874,974,1
24,1278,965,0
6,409,377,0
12,89,199,1
23,267,110,0
41,562,30,0
38,26,67,1
14,99,14,0
9,64,547,0
27,88,362,0
23,1464,1711,1
41,883,42,0
2,350,910,1
36,30,81,1
24,311,315,1
13,368,451,0
23,408,1810,0
39,14,15,0
24,1046,259,0
22,726,390,0
23,1734,424,0
7,75,505,0
24,1224,759,0
36,47,105,1
30,151,239,1
31,215,319,1
26,58,148,0
27,68,521,0
35,301,670,1
8,200,395,0
25,191,170,1
12,602,1008,1
24,890,1691,0
22,1035,954,0
6,207,455,1
44,72,61,1
36,26,64,1
30,202,343,1
41,763,971,1
37,125,849,0
44,414,350,0
12,116,273,1
24,946,1790,0
24,880,960,1
41,182,163,1
41,799,660,0
12,107,226,1
12,370,835,1
7,287,2088,1
9,513,422,1
23,1441,1671,1
22,210,530,0
30,451,932,0
15,221,356,1
12,80,376,0
13,59,107,0
23,122,2156,0
22,1050,987,1
23,837,927,1
23,465,410,1
16,572,727,0
13,516,758,0
22,1042,17,0
17,258,356,1
42,80,120,0
13,335,378,0
41,2,3,1
27,162,208,0
8,147,1334,0
22,349,201,1
19,49,37,0
23,1214,1450,1
17,156,46,0
2,363,28,0
24,369,620,0
22,23,26,1
29,68,30,0
42,484,511,1
31,623,1046,0
12,303,706,1
18,73,172,1
23,1399,2342,0
7,52,143,1
30,361,677,1
33,204,304,1
22,111,79,1
6,168,362,1
22,915,551,0
24,1342,1336,1
41,653,837,1
23,1313,1549,1
16,539,296,0
31,109,656,0
12,144,321,1
7,33,2036,0
6,81,645,0
28,474,236,0
36,16,42,1
24,310,305,1
26,333,648,0
22,583,413,1
22,390,50,0
23,451,401,1
30,4,144,0
28,127,344,0
22,522,337,1
24,1451,343,0
24,380,967,0
25,30,21,1
2,425,1019,1
31,497,969,1
8,179,466,1
2,203,299,0
33,405,742,0
39,107,190,0
24,210,203,1
23,440,1870,0
37,286,240,0
41,660,1007,0
43,216,245,1
33,172,205,1
43,251,409,0
23,171,128,1
5,141,132,0
15,76,513,0
24,1738,741,0
13,501,228,0
8,16,841,0
25,50,51,1
37,117,4,0
15,15,505,0
40,323,422,1
33,416,525,0
27,3,128,0
41,386,393,1
24,441,382,0
23,868,2106,0
22,662,534,0
33,321,724,0
33,413,182,0
26,320,465,1
24,973,1064,1
24,830,915,1
31,426,815,1
23,1881,6,0
22,1030,936,1
27,129,405,0
2,20,117,1
13,256,393,1
31,114,275,0
28,591,869,1
9,609,130,0
41,138,101,0
2,245,770,1
8,64,650,0
16,137,791,0
23,665,53,0
9,209,96,1
24,135,134,1
7,40,82,0
1,210,185,1
25,123,124,1
26,264,437,1
23,1121,1334,1
26,62,143,0
29,151,182,0
35,404,25,0
31,594,1136,0
24,1556,910,0
23,202,160,1
7,176,738,0
41,58,778,0
22,397,221,1
37,348,448,1
26,490,559,0
23,1013,1139,1
34,212,48,0
16,485,637,1
23,938,952,0
22,532,590,0
7,344,1390,0
13,278,423,1
40,72,74,1
23,826,916,1
27,267,511,1
3,255,305,0
41,967,1337,0
36,99,210,1
44,320,309,1
37,322,425,0
12,312,1003,0
24,793,1063,0
23,891,1729,0
16,430,584,1
23,757,817,1
7,107,504,1
33,339,399,0
40,93,85,1
6,90,155,0
26,567,464,0
2,382,316,0
24,56,286,0
24,730,814,1
34,144,163,0
23,95,75,1
40,96,89,1
23,634,589,1
39,58,60,1
42,451,184,0
18,60,568,0
22,699,643,0
41,578,716,1
22,148,1034,0
24,1059,1142,1
23,1008,1008,0
23,818,915,1
39,97,78,0
2,239,901,0
26,3,3,1
28,691,965,1
30,181,761,0
12,458,155,0
41,837,679,0
42,294,325,0
21,83,74,1
30,336,623,1
24,82,64,1
28,279,574,0
14,72,99,1
2,88,785,0
25,218,136,0
22,938,124,0
26,293,452,1
6,166,385,0
24,440,449,1
37,348,64,0
27,210,402,1
34,119,106,1
25,94,318,0
23,414,2284,0
23,1286,1522,1
44,429,360,0
38,110,147,1
28,555,566,0
34,30,21,1
30,35,493,0
23,734,609,0
37,512,115,0
23,1897,422,0
36,92,195,1
23,1237,1439,1
1,102,63,0
41,763,1019,0
37,511,158,0
23,630,576,1
31,413,729,0
24,930,1586,0
3,76,292,0
42,471,344,0
16,87,264,1
22,569,405,0
3,99,280,0
24,698,456,0
23,1662,1999,1
41,1084,682,0
41,348,327,1
33,6,6,1
8,134,113,0
24,688,1261,0
43,370,483,1
23,1412,1347,0
13,396,572,1
9,212,101,1
42,186,165,1
44,218,199,1
23,559,1185,0
37,313,138,0
33,39,375,0
7,298,1899,0
24,290,1403,0
24,685,722,1
37,477,737,0
12,254,638,0
23,747,826,1
23,363,2139,0
26,672,132,0
6,321,661,0
41,968,699,0
41,520,608,1
41,371,370,1
28,534,855,1
26,46,528,0
3,145,269,1
19,10,192,0
43,248,299,1
23,399,2064,0
23,231,118,0
41,1000,1267,1
24,1732,199,0
31,232,357,1
9,409,276,1
24,76,922,0
41,59,60,1
29,101,145,1
22,264,135,1
6,59,540,0
3,207,487,0
43,368,118,0
44,523,262,0
23,304,1800,0
22,196,506,0
24,270,275,1
41,420,436,1
24,632,593,0
28,660,895,0
24,535,463,0
41,1080,1284,0
24,567,617,1
34,326,695,0
29,30,149,0
42,147,246,0
23,989,1141,1
41,1396,718,0
23,1329,1945,0
24,1722,1810,1
24,419,144,0
27,128,317,1
24,1654,1738,1
4,25,3,0
13,491,144,0
30,312,607,1
23,667,959,0
22,242,127,1
24,211,204,1
24,227,986,0
23,1149,1343,1
22,769,893,0
28,697,953,1
2,388,354,0
5,120,247,1
30,529,685,0
35,8,809,0
15,139,269,1
22,392,235,1
24,83,65,1
23,1559,435,0
24,207,198,1
22,1034,17,0
24,1460,1781,0
22,299,926,0
7,226,1428,0
22,1047,488,0
24,396,412,1
41,1390,380,0
41,848,198,0
24,865,1739,0
28,46,479,0
7,262,1899,1
24,1552,1295,0
41,889,1122,1
1,98,95,1
26,187,543,0
6,115,154,1
1,42,58,1
23,1161,1012,0
7,243,1758,1
24,1264,1282,1
26,643,735,1
26,200,391,1
23,1206,1428,1
41,549,658,1
23,748,2206,0
28,438,374,0
18,216,516,1
37,15,517,0
32,122,292,0
41,1021,1176,0
42,428,331,0
24,1575,1659,1
18,227,237,0
35,286,658,1
24,119,111,1
33,308,580,1
33,424,807,0
24,1561,709,0
31,129,188,1
13,285,433,1
6,425,21,0
28,585,865,1
28,396,525,0
41,1107,92,0
7,165,6,0
36,96,205,1
2,396,727,0
2,78,287,1
23,809,1993,0
23,1303,841,0
5,121,285,0
18,206,179,0
18,137,212,0
24,1354,941,0
31,440,828,1
1,1,35,0
8,192,764,0
23,1336,1561,1
25,248,227,1
13,72,414,0
23,772,843,1
6,380,583,0
26,321,17,0
24,738,553,0
23,806,1640,0
41,1094,622,0
2,166,515,1
43,157,268,0
23,1915,1339,0
26,491,591,0
23,1606,606,0
31,520,997,1
31,383,170,0
25,94,83,1
24,1727,1716,0
24,1550,1611,1
24,350,358,1
16,245,459,1
42,347,351,1
34,333,396,1
23,554,602,0
34,342,682,0
30,216,11,0
23,793,854,1
22,877,675,1
23,1312,530,0
5,38,219,0
7,145,665,1
44,104,175,0
41,1402,354,0
5,124,257,1
28,546,852,1
22,1044,984,1
29,67,99,1
43,48,66,0
23,50,659,0
27,148,312,0
20,28,19,0
23,1287,1693,0
31,630,534,0
23,639,1203,0
33,409,765,1
7,333,2184,1
4,11,7,1
35,67,144,1
23,18,110,0
23,1659,1962,1
28,517,894,0
43,303,110,0
28,285,685,1
12,360,813,1
43,12,6,1
22,1051,237,0
24,937,167,0
15,21,48,1
30,168,274,1
12,242,742,0
27,55,282,1
3,253,491,1
41,299,549,0
5,216,478,1
31,598,33,0
7,8,1922,0
33,21,495,0
30,352,660,1
31,546,1036,1
7,298,1880,0
30,321,178,0
31,293,474,0
7,210,1362,1
41,1288,880,0
24,1199,500,0
24,876,1602,0
27,17,203,1
33,41,831,0
44,132,109,1
26,471,608,1
16,106,68,0
43,347,494,0
41,485,555,1
9,210,99,1
3,72,146,1
44,338,325,1
33,112,95,1
3,74,151,1
22,807,206,0
22,437,1092,0
28,470,662,0
2,442,1056,0
12,201,498,0
13,335,499,1
2,136,1016,0
3,138,140,0
23,922,1032,1
37,166,798,0
24,782,1662,0
12,369,617,0
24,448,484,1
24,672,699,1
38,182,215,1
23,753,827,1
8,273,855,1
44,452,476,1
26,114,62,0
24,1654,662,0
34,229,231,1
13,159,159,0
35,389,876,1
31,654,1224,1
1,107,149,0
44,108,80,1
41,427,142,0
2,78,1026,0
24,505,1062,0
23,143,113,1
2,185,545,1
41,397,1149,0
1,200,173,1
27,262,146,0
31,562,1049,1
2,115,556,0
30,369,596,0
24,500,968,0
23,475,163,0
42,308,280,1
28,714,983,1
9,49,22,1
35,202,692,0
9,498,397,1
22,661,456,1
26,198,394,1
12,78,163,1
32,53,219,1
38,6,161,0
31,391,1052,0
23,1761,1929,0
24,573,418,0
37,535,594,0
26,55,157,1
26,488,606,1
35,486,886,0
6,182,357,0
22,451,288,1
31,245,374,1
9,461,312,1
33,186,234,1
33,25,710,0
9,640,166,0
23,1453,1307,0
13,42,82,1
5,266,517,1
37,290,852,0
36,31,4,0
26,389,278,0
41,1182,444,0
33,20,602,0
27,34,360,0
23,1702,2071,1
43,189,44,0
26,502,621,1
25,136,130,1
34,494,723,1
38,196,235,1
44,81,348,0
41,4,2,1
44,596,577,1
6,448,105,0
3,125,237,1
25,211,108,0
41,650,813,1
29,30,50,1
33,285,473,0
24,814,34,0
6,67,701,0
31,326,575,1
42,104,566,0
5,75,209,0
24,295,300,1
12,515,983,1
15,204,465,0
26,288,454,1
12,80,858,0
22,268,471,0
39,16,48,0
26,674,589,0
23,1234,1472,1
28,640,722,0
12,185,452,1
2,371,658,0
24,1536,1613,1
23,409,688,0
18,122,455,0
43,251,311,1
15,252,380,1
30,318,612,1
43,201,369,0
23,1535,1825,1
19,32,109,0
15,22,286,0
44,535,262,0
8,116,294,1
2,205,604,1
24,745,393,0
44,444,177,0
43,72,39,0
43,262,324,1
5,163,493,0
25,113,112,1
44,125,412,0
23,74,54,1
31,345,638,1
31,606,420,0
34,286,663,0
42,375,401,1
23,938,1053,1
2,167,737,0
41,386,888,0
40,186,281,0
22,1041,1002,1
13,417,608,1
26,383,410,0
2,45,927,0
17,17,26,1
24,1359,204,0
41,159,136,1
22,888,704,1
22,760,546,1
42,291,264,1
23,1076,2048,0
3,229,617,0
18,222,533,1
19,29,59,1
37,351,461,1
35,120,132,0
18,49,118,1
6,47,832,0
40,321,186,0
43,232,279,1
2,428,1058,0
33,374,684,1
